m,l0,phi,eps,is_sat
0.15075377,0.07819095,1.2755005,0.06417046,True
0.15326633,0.07819095,1.2755005,0.0643377,True
0.1557789,0.07819095,1.2755005,0.06450179,True
0.15829146,0.07819095,1.2755005,0.06466351,True
0.16080402,0.07819095,1.2755005,0.064822234,True
0.16331658,0.07819095,1.2755005,0.06497844,True
0.16582914,0.07819095,1.2755005,0.06513266,True
0.16834171,0.07819095,1.2755005,0.06528472,True
0.17085427,0.07819095,1.2755005,0.065435015,True
0.17336683,0.07819095,1.2755005,0.06558347,True
0.17587939,0.07819095,1.2755005,0.06573005,True
0.17839196,0.07819095,1.2755005,0.065875016,True
0.18090452,0.07819095,1.2755005,0.06601878,True
0.18341708,0.07819095,1.2755005,0.06616095,True
0.18592964,0.07819095,1.2755005,0.066310905,True
0.18844222,0.07819095,1.2755005,0.066440016,True
0.19095477,0.07819095,1.2755005,0.06657701,True
0.19346733,0.07819095,1.2755005,0.0667131,True
0.1959799,0.07819095,1.2755005,0.066848315,True
0.19849247,0.07819095,1.2755005,0.066982664,True
0.20100503,0.07819095,1.2755005,0.06712574,True
0.20351759,0.07819095,1.2755005,0.06726,True
0.20603015,0.07819095,1.2755005,0.06739355,True
0.2085427,0.07819095,1.2755005,0.06752643,True
0.21105528,0.07819095,1.2755005,0.067658685,True
0.21356784,0.07819095,1.2755005,0.067790456,True
0.2160804,0.07819095,1.2755005,0.067921646,True
0.21859296,0.07819095,1.2755005,0.06805242,True
0.22110553,0.07819095,1.2755005,0.06818282,True
0.22361809,0.07819095,1.2755005,0.06831281,True
0.22613065,0.07819095,1.2755005,0.06843187,True
0.22864321,0.07819095,1.2755005,0.06856002,True
0.23115578,0.07819095,1.2755005,0.068687975,True
0.23366834,0.07819095,1.2755005,0.068829626,True
0.2361809,0.07819095,1.2755005,0.06895819,True
0.23869346,0.07819095,1.2755005,0.06910099,True
0.24120602,0.07819095,1.2755005,0.0692084,True
0.2437186,0.07819095,1.2755005,0.06933539,True
0.24623115,0.07819095,1.2755005,0.06946233,True
0.24874371,0.07819095,1.2755005,0.06958914,True
0.2512563,0.07819095,1.2755005,0.069715954,True
0.25376883,0.07819095,1.2755005,0.06984274,True
0.2562814,0.07819095,1.2755005,0.06996963,True
0.25879398,0.07819095,1.2755005,0.070109986,True
0.26130652,0.07819095,1.2755005,0.07023778,True
0.2638191,0.07819095,1.2755005,0.070365645,True
0.26633164,0.07819095,1.2755005,0.070493616,True
0.26884422,0.07819095,1.2755005,0.070621535,True
0.2713568,0.07819095,1.2755005,0.07074966,True
0.27386934,0.07819095,1.2755005,0.070877776,True
0.2763819,0.07819095,1.2755005,0.07100613,True
0.27889448,0.07819095,1.2755005,0.07113461,True
0.28140703,0.07819095,1.2755005,0.07127352,True
0.2839196,0.07819095,1.2755005,0.07139205,True
0.28643215,0.07819095,1.2755005,0.0715292,True
0.28894472,0.07819095,1.2755005,0.07165731,True
0.2914573,0.07819095,1.2755005,0.071785614,True
0.29396984,0.07819095,1.2755005,0.07191428,True
0.2964824,0.07819095,1.2755005,0.07203888,True
0.29899496,0.07819095,1.2755005,0.07216892,True
0.30150753,0.07819095,1.2755005,0.07229925,True
0.3040201,0.07819095,1.2755005,0.07242983,True
0.30653265,0.07819095,1.2755005,0.072560705,True
0.30904523,0.07819095,1.2755005,0.072691865,True
0.3115578,0.07819095,1.2755005,0.07282333,True
0.31407034,0.07819095,1.2755005,0.07294996,True
0.31658292,0.07819095,1.2755005,0.07308126,True
0.31909546,0.07819095,1.2755005,0.07321286,True
0.32160804,0.07819095,1.2755005,0.07334492,True
0.3241206,0.07819095,1.2755005,0.07347722,True
0.32663316,0.07819095,1.2755005,0.07360994,True
0.32914573,0.07819095,1.2755005,0.07374305,True
0.33165827,0.07819095,1.2755005,0.07388702,True
0.33417085,0.07819095,1.2755005,0.07402169,True
0.33668342,0.07819095,1.2755005,0.07415661,True
0.33919597,0.07819095,1.2755005,0.0742983,True
0.34170854,0.07819095,1.2755005,0.074433304,True
0.34422112,0.07819095,1.2755005,0.07456873,True
0.34673366,0.07819095,1.2755005,0.07470461,True
0.34924623,0.07819095,1.2755005,0.07484091,True
0.35175878,0.07819095,1.2755005,0.074977644,True
0.35427135,0.07819095,1.2755005,0.07511488,True
0.35678393,0.07819095,1.2755005,0.075252555,True
0.35929647,0.07819095,1.2755005,0.07539078,True
0.36180905,0.07819095,1.2755005,0.07553014,True
0.3643216,0.07819095,1.2755005,0.075670026,True
0.36683416,0.07819095,1.2755005,0.07581037,True
0.36934674,0.07819095,1.2755005,0.07595129,True
0.37185928,0.07819095,1.2755005,0.0760927,True
0.37437186,0.07819095,1.2755005,0.07623462,True
0.37688443,0.07819095,1.2755005,0.076377,True
0.37939698,0.07819095,1.2755005,0.07651993,True
0.38190955,0.07819095,1.2755005,0.076663435,True
0.3844221,0.07819095,1.2755005,0.076804124,True
0.38693467,0.07819095,1.2755005,0.07694804,True
0.38944724,0.07819095,1.2755005,0.07709253,True
0.3919598,0.07819095,1.2755005,0.0772376,True
0.39447236,0.07819095,1.2755005,0.07738318,True
0.39698493,0.07819095,1.2755005,0.077529445,True
0.39949748,0.07819095,1.2755005,0.07767619,True
0.40201005,0.07819095,1.2755005,0.07782775,True
0.4045226,0.07819095,1.2755005,0.0779757,True
0.40703517,0.07819095,1.2755005,0.07812434,True
0.40954775,0.07819095,1.2755005,0.07827355,True
0.4120603,0.07819095,1.2755005,0.07842341,True
0.41457286,0.07819095,1.2755005,0.0785739,True
0.4170854,0.07819095,1.2755005,0.078725025,True
0.41959798,0.07819095,1.2755005,0.078885034,True
0.42211056,0.07819095,1.2755005,0.07903747,True
0.4246231,0.07819095,1.2755005,0.07919043,True
0.42713568,0.07819095,1.2755005,0.079344206,True
0.42964825,0.07819095,1.2755005,0.07949868,True
0.4321608,0.07819095,1.2755005,0.079653755,True
0.43467337,0.07819095,1.2755005,0.0798095,True
0.4371859,0.07819095,1.2755005,0.07996604,True
0.4396985,0.07819095,1.2755005,0.08012324,True
0.44221106,0.07819095,1.2755005,0.08028118,True
0.4447236,0.07819095,1.2755005,0.08043986,True
0.44723618,0.07819095,1.2755005,0.080606684,True
0.44974872,0.07819095,1.2755005,0.08076682,True
0.4522613,0.07819095,1.2755005,0.08092761,True
0.45477387,0.07819095,1.2755005,0.08108924,True
0.45728642,0.07819095,1.2755005,0.08125156,True
0.459799,0.07819095,1.2755005,0.081414714,True
0.46231157,0.07819095,1.2755005,0.08157856,True
0.4648241,0.07819095,1.2755005,0.08174323,True
0.46733668,0.07819095,1.2755005,0.08190871,True
0.46984923,0.07819095,1.2755005,0.08207499,True
0.4723618,0.07819095,1.2755005,0.082242124,True
0.47487438,0.07819095,1.2755005,0.08241004,True
0.47738692,0.07819095,1.2755005,0.08258478,True
0.4798995,0.07819095,1.2755005,0.082755424,True
0.48241204,0.07819095,1.2755005,0.08292581,True
0.4849246,0.07819095,1.2755005,0.083097026,True
0.4874372,0.07819095,1.2755005,0.08326913,True
0.48994973,0.07819095,1.2755005,0.08344205,True
0.4924623,0.07819095,1.2755005,0.083615884,True
0.49497488,0.07819095,1.2755005,0.08379066,True
0.49748743,0.07819095,1.2755005,0.08396629,True
0.5,0.07819095,1.2755005,0.084142834,True
0.0,0.07849246,0.015699662,-3.797859e-07,False
0.0025125628,0.07849246,0.6343526,-1.87685e-07,False
0.0050251256,0.07849246,0.78696215,-9.109791e-08,False
0.007537688,0.07849246,0.87549174,3.2317985e-08,False
0.010050251,0.07849246,0.9364006,2.1952442e-07,False
0.012562814,0.07849246,0.9820924,4.2262997e-07,False
0.015075376,0.07849246,1.0182409,6.4867794e-07,False
0.01758794,0.07849246,1.047895,9.060829e-07,False
0.020100502,0.07849246,1.072337,0.0015044849,False
0.022613065,0.07849246,1.0929894,0.0038895495,False
0.025125628,0.07849246,1.110972,0.00623451,False
0.027638191,0.07849246,1.126832,0.008550015,False
0.030150753,0.07849246,1.140967,0.01084923,False
0.032663316,0.07849246,1.1536773,0.01313657,False
0.03517588,0.07849246,1.1651938,0.015416045,False
0.03768844,0.07849246,1.1756965,0.017691493,False
0.040201005,0.07849246,1.1853296,0.019964892,False
0.042713568,0.07849246,1.1942097,0.022236884,False
0.04522613,0.07849246,1.2024317,0.024510955,False
0.047738694,0.07849246,1.210075,0.026786298,False
0.050251257,0.07849246,1.2172067,0.029060744,False
0.05276382,0.07849246,1.2238814,0.031338975,False
0.055276383,0.07849246,1.2301469,0.033620503,False
0.057788946,0.07849246,1.2360443,0.035904966,False
0.060301505,0.07849246,1.2416087,0.038192354,False
0.06281407,0.07849246,1.246871,0.04048302,False
0.06532663,0.07849246,1.2518579,0.042777278,False
0.0678392,0.07849246,1.2565926,0.045075078,False
0.07035176,0.07849246,1.2610964,0.047376487,False
0.072864324,0.07849246,1.2653872,0.049681406,False
0.07537688,0.07849246,1.2694817,0.051990308,False
0.07788945,0.07849246,1.2733947,0.05430229,False
0.08040201,0.07849246,1.2755005,0.055835616,True
0.08291457,0.07849246,1.2755005,0.056364287,True
0.085427135,0.07849246,1.2755005,0.05683121,True
0.087939695,0.07849246,1.2755005,0.05729543,True
0.09045226,0.07849246,1.2755005,0.05771904,True
0.09296482,0.07849246,1.2755005,0.058115926,True
0.09547739,0.07849246,1.2755005,0.058519,True
0.09798995,0.07849246,1.2755005,0.05884085,True
0.10050251,0.07849246,1.2755005,0.059177823,True
0.10301507,0.07849246,1.2755005,0.05949498,True
0.10552764,0.07849246,1.2755005,0.059796378,True
0.1080402,0.07849246,1.2755005,0.060084354,True
0.110552765,0.07849246,1.2755005,0.060358997,True
0.113065325,0.07849246,1.2755005,0.060622558,True
0.11557789,0.07849246,1.2755005,0.06087493,True
0.11809045,0.07849246,1.2755005,0.06111801,True
0.12060301,0.07849246,1.2755005,0.061352246,True
0.12311558,0.07849246,1.2755005,0.061578497,True
0.12562814,0.07849246,1.2755005,0.061797068,True
0.1281407,0.07849246,1.2755005,0.06200866,True
0.13065326,0.07849246,1.2755005,0.06221372,True
0.13316582,0.07849246,1.2755005,0.062413372,True
0.1356784,0.07849246,1.2755005,0.062607296,True
0.13819095,0.07849246,1.2755005,0.06279635,True
0.14070351,0.07849246,1.2755005,0.06298069,True
0.14321607,0.07849246,1.2755005,0.063164994,True
0.14572865,0.07849246,1.2755005,0.06335574,True
0.1482412,0.07849246,1.2755005,0.06352526,True
0.15075377,0.07849246,1.2755005,0.06367835,True
0.15326633,0.07849246,1.2755005,0.063844405,True
0.1557789,0.07849246,1.2755005,0.06400723,True
0.15829146,0.07849246,1.2755005,0.0641676,True
0.16080402,0.07849246,1.2755005,0.064325094,True
0.16331658,0.07849246,1.2755005,0.06448023,True
0.16582914,0.07849246,1.2755005,0.06463327,True
0.16834171,0.07849246,1.2755005,0.0647841,True
0.17085427,0.07849246,1.2755005,0.06493326,True
0.17336683,0.07849246,1.2755005,0.06508055,True
0.17587939,0.07849246,1.2755005,0.06522606,True
0.17839196,0.07849246,1.2755005,0.065370075,True
0.18090452,0.07849246,1.2755005,0.06551258,True
0.18341708,0.07849246,1.2755005,0.06565365,True
0.18592964,0.07849246,1.2755005,0.06579441,True
0.18844222,0.07849246,1.2755005,0.06593143,True
0.19095477,0.07849246,1.2755005,0.06606739,True
0.19346733,0.07849246,1.2755005,0.066202424,True
0.1959799,0.07849246,1.2755005,0.06633669,True
0.19849247,0.07849246,1.2755005,0.06647712,True
0.20100503,0.07849246,1.2755005,0.06661104,True
0.20351759,0.07849246,1.2755005,0.06674429,True
0.20603015,0.07849246,1.2755005,0.0668766,True
0.2085427,0.07849246,1.2755005,0.067008644,True
0.21105528,0.07849246,1.2755005,0.067139894,True
0.21356784,0.07849246,1.2755005,0.06727064,True
0.2160804,0.07849246,1.2755005,0.067400895,True
0.21859296,0.07849246,1.2755005,0.06753067,True
0.22110553,0.07849246,1.2755005,0.06766003,True
0.22361809,0.07849246,1.2755005,0.06778899,True
0.22613065,0.07849246,1.2755005,0.067907944,True
0.22864321,0.07849246,1.2755005,0.06803511,True
0.23115578,0.07849246,1.2755005,0.0681621,True
0.23366834,0.07849246,1.2755005,0.06830185,True
0.2361809,0.07849246,1.2755005,0.068429425,True
0.23869346,0.07849246,1.2755005,0.068556815,True
0.24120602,0.07849246,1.2755005,0.06867846,True
0.2437186,0.07849246,1.2755005,0.06880447,True
0.24623115,0.07849246,1.2755005,0.06893047,True
0.24874371,0.07849246,1.2755005,0.06905631,True
0.2512563,0.07849246,1.2755005,0.06918213,True
0.25376883,0.07849246,1.2755005,0.06930791,True
0.2562814,0.07849246,1.2755005,0.06944566,True
0.25879398,0.07849246,1.2755005,0.06957236,True
0.26130652,0.07849246,1.2755005,0.06969923,True
0.2638191,0.07849246,1.2755005,0.069826104,True
0.26633164,0.07849246,1.2755005,0.069953084,True
0.26884422,0.07849246,1.2755005,0.070080034,True
0.2713568,0.07849246,1.2755005,0.070207186,True
0.27386934,0.07849246,1.2755005,0.07033431,True
0.2763819,0.07849246,1.2755005,0.070461676,True
0.27889448,0.07849246,1.2755005,0.07060115,True
0.28140703,0.07849246,1.2755005,0.07072766,True
0.2839196,0.07849246,1.2755005,0.070854455,True
0.28643215,0.07849246,1.2755005,0.07098135,True
0.28894472,0.07849246,1.2755005,0.07110852,True
0.2914573,0.07849246,1.2755005,0.07123583,True
0.29396984,0.07849246,1.2755005,0.07136353,True
0.2964824,0.07849246,1.2755005,0.071486495,True
0.29899496,0.07849246,1.2755005,0.07161556,True
0.30150753,0.07849246,1.2755005,0.07174488,True
0.3040201,0.07849246,1.2755005,0.071874455,True
0.30653265,0.07849246,1.2755005,0.07200434,True
0.30904523,0.07849246,1.2755005,0.072134465,True
0.3115578,0.07849246,1.2755005,0.07226495,True
0.31407034,0.07849246,1.2755005,0.07239125,True
0.31658292,0.07849246,1.2755005,0.07252157,True
0.31909546,0.07849246,1.2755005,0.07265213,True
0.32160804,0.07849246,1.2755005,0.072783194,True
0.3241206,0.07849246,1.2755005,0.07291448,True
0.32663316,0.07849246,1.2755005,0.07304618,True
0.32914573,0.07849246,1.2755005,0.0731783,True
0.33165827,0.07849246,1.2755005,0.07331075,True
0.33417085,0.07849246,1.2755005,0.07345409,True
0.33668342,0.07849246,1.2755005,0.07359565,True
0.33919597,0.07849246,1.2755005,0.07372923,True
0.34170854,0.07849246,1.2755005,0.073863186,True
0.34422112,0.07849246,1.2755005,0.07399757,True
0.34673366,0.07849246,1.2755005,0.07413242,True
0.34924623,0.07849246,1.2755005,0.074267656,True
0.35175878,0.07849246,1.2755005,0.07440339,True
0.35427135,0.07849246,1.2755005,0.074539565,True
0.35678393,0.07849246,1.2755005,0.07467617,True
0.35929647,0.07849246,1.2755005,0.074812636,True
0.36180905,0.07849246,1.2755005,0.07495101,True
0.3643216,0.07849246,1.2755005,0.075089805,True
0.36683416,0.07849246,1.2755005,0.075229086,True
0.36934674,0.07849246,1.2755005,0.07536892,True
0.37185928,0.07849246,1.2755005,0.07550922,True
0.37437186,0.07849246,1.2755005,0.075650044,True
0.37688443,0.07849246,1.2755005,0.07579134,True
0.37939698,0.07849246,1.2755005,0.075933196,True
0.38190955,0.07849246,1.2755005,0.076073624,True
0.3844221,0.07849246,1.2755005,0.07621583,True
0.38693467,0.07849246,1.2755005,0.07635866,True
0.38944724,0.07849246,1.2755005,0.07650203,True
0.3919598,0.07849246,1.2755005,0.07664598,True
0.39447236,0.07849246,1.2755005,0.07679046,True
0.39698493,0.07849246,1.2755005,0.0769356,True
0.39949748,0.07849246,1.2755005,0.07708532,True
0.40201005,0.07849246,1.2755005,0.07723161,True
0.4045226,0.07849246,1.2755005,0.07737841,True
0.40703517,0.07849246,1.2755005,0.077525906,True
0.40954775,0.07849246,1.2755005,0.07767399,True
0.4120603,0.07849246,1.2755005,0.07782271,True
0.41457286,0.07849246,1.2755005,0.077972054,True
0.4170854,0.07849246,1.2755005,0.07812201,True
0.41959798,0.07849246,1.2755005,0.07828073,True
0.42211056,0.07849246,1.2755005,0.078432,True
0.4246231,0.07849246,1.2755005,0.07858382,True
0.42713568,0.07849246,1.2755005,0.07873639,True
0.42964825,0.07849246,1.2755005,0.07888968,True
0.4321608,0.07849246,1.2755005,0.0790436,True
0.43467337,0.07849246,1.2755005,0.079198144,True
0.4371859,0.07849246,1.2755005,0.07935346,True
0.4396985,0.07849246,1.2755005,0.07950945,True
0.44221106,0.07849246,1.2755005,0.07966618,True
0.4447236,0.07849246,1.2755005,0.07983111,True
0.44723618,0.07849246,1.2755005,0.079989195,True
0.44974872,0.07849246,1.2755005,0.08014811,True
0.4522613,0.07849246,1.2755005,0.08030766,True
0.45477387,0.07849246,1.2755005,0.080468066,True
0.45728642,0.07849246,1.2755005,0.08062914,True
0.459799,0.07849246,1.2755005,0.08079104,True
0.46231157,0.07849246,1.2755005,0.08095363,True
0.4648241,0.07849246,1.2755005,0.08111705,True
0.46733668,0.07849246,1.2755005,0.081281245,True
0.46984923,0.07849246,1.2755005,0.08144627,True
0.4723618,0.07849246,1.2755005,0.08161209,True
0.47487438,0.07849246,1.2755005,0.08177871,True
0.47738692,0.07849246,1.2755005,0.08195325,True
0.4798995,0.07849246,1.2755005,0.082121454,True
0.48241204,0.07849246,1.2755005,0.08229055,True
0.4849246,0.07849246,1.2755005,0.08246046,True
0.4874372,0.07849246,1.2755005,0.08263126,True
0.48994973,0.07849246,1.2755005,0.082802854,True
0.4924623,0.07849246,1.2755005,0.08297535,True
0.49497488,0.07849246,1.2755005,0.08314878,True
0.49748743,0.07849246,1.2755005,0.08332306,True
0.5,0.07849246,1.2755005,0.08349826,True
0.0,0.07879397,0.015759952,-2.5475424e-07,False
0.0025125628,0.07879397,0.6360116,-1.8709457e-07,False
0.0050251256,0.07879397,0.7886509,-1.0625366e-07,False
0.007537688,0.07879397,0.877132,3.2860704e-08,False
0.010050251,0.07879397,0.93798184,1.489863e-07,False
0.012562814,0.07879397,0.9836206,4.1380332e-07,False
0.015075376,0.07879397,1.0197175,6.5428577e-07,False
0.01758794,0.07879397,1.0493261,8.9754326e-07,False
0.020100502,0.07879397,1.0737377,0.0014738047,False
0.022613065,0.07879397,1.0943521,0.0038626082,False
0.025125628,0.07879397,1.1123,0.006210454,False
0.027638191,0.07879397,1.1281282,0.008528503,False
0.030150753,0.07879397,1.1422338,0.0108308215,False
0.032663316,0.07879397,1.1549172,0.013120797,False
0.03517588,0.07879397,1.1664087,0.015402742,False
0.03768844,0.07879397,1.1768881,0.01768024,False
0.040201005,0.07879397,1.1864994,0.019956144,False
0.042713568,0.07879397,1.195359,0.022230703,False
0.04522613,0.07879397,1.2035618,0.024506913,False
0.047738694,0.07879397,1.2111876,0.02678225,False
0.050251257,0.07879397,1.2183017,0.029060483,False
0.05276382,0.07879397,1.22496,0.03134097,False
0.055276383,0.07879397,1.2312104,0.033623908,False
0.057788946,0.07879397,1.2370932,0.035910107,False
0.060301505,0.07879397,1.2426438,0.03819936,False
0.06281407,0.07879397,1.2478929,0.040491913,False
0.06532663,0.07879397,1.252867,0.042787887,False
0.0678392,0.07879397,1.2575897,0.045087107,False
0.07035176,0.07879397,1.2620817,0.047390234,False
0.072864324,0.07879397,1.2663617,0.049696647,False
0.07537688,0.07879397,1.2704453,0.052007325,False
0.07788945,0.07879397,1.274348,0.054320645,False
0.08040201,0.07879397,1.2755005,0.05540906,True
0.08291457,0.07879397,1.2755005,0.05593522,True
0.085427135,0.07879397,1.2755005,0.056398626,True
0.087939695,0.07879397,1.2755005,0.056857765,True
0.09045226,0.07879397,1.2755005,0.05727814,True
0.09296482,0.07879397,1.2755005,0.05767201,True
0.09547739,0.07879397,1.2755005,0.058073223,True
0.09798995,0.07879397,1.2755005,0.058392707,True
0.10050251,0.07879397,1.2755005,0.05872567,True
0.10301507,0.07879397,1.2755005,0.059040528,True
0.10552764,0.07879397,1.2755005,0.05933989,True
0.1080402,0.07879397,1.2755005,0.059625007,True
0.110552765,0.07879397,1.2755005,0.059897937,True
0.113065325,0.07879397,1.2755005,0.060158934,True
0.11557789,0.07879397,1.2755005,0.060409926,True
0.11809045,0.07879397,1.2755005,0.06065135,True
0.12060301,0.07879397,1.2755005,0.06088363,True
0.12311558,0.07879397,1.2755005,0.06110814,True
0.12562814,0.07879397,1.2755005,0.061325006,True
0.1281407,0.07879397,1.2755005,0.061535023,True
0.13065326,0.07879397,1.2755005,0.061738685,True
0.13316582,0.07879397,1.2755005,0.06193667,True
0.1356784,0.07879397,1.2755005,0.062128853,True
0.13819095,0.07879397,1.2755005,0.06231666,True
0.14070351,0.07879397,1.2755005,0.062499627,True
0.14321607,0.07879397,1.2755005,0.062683485,True
0.14572865,0.07879397,1.2755005,0.06287272,True
0.1482412,0.07879397,1.2755005,0.063041,True
0.15075377,0.07879397,1.2755005,0.063191995,True
0.15326633,0.07879397,1.2755005,0.063356735,True
0.1557789,0.07879397,1.2755005,0.06351826,True
0.15829146,0.07879397,1.2755005,0.06367751,True
0.16080402,0.07879397,1.2755005,0.06383374,True
0.16331658,0.07879397,1.2755005,0.063987695,True
0.16582914,0.07879397,1.2755005,0.06413953,True
0.16834171,0.07879397,1.2755005,0.06428949,True
0.17085427,0.07879397,1.2755005,0.06443729,True
0.17336683,0.07879397,1.2755005,0.064583495,True
0.17587939,0.07879397,1.2755005,0.06472765,True
0.17839196,0.07879397,1.2755005,0.06487073,True
0.18090452,0.07879397,1.2755005,0.06501219,True
0.18341708,0.07879397,1.2755005,0.06515558,True
0.18592964,0.07879397,1.2755005,0.065292716,True
0.18844222,0.07879397,1.2755005,0.0654287,True
0.19095477,0.07879397,1.2755005,0.065563604,True
0.19346733,0.07879397,1.2755005,0.06569762,True
0.1959799,0.07879397,1.2755005,0.065830804,True
0.19849247,0.07879397,1.2755005,0.06596933,True
0.20100503,0.07879397,1.2755005,0.066102244,True
0.20351759,0.07879397,1.2755005,0.066234484,True
0.20603015,0.07879397,1.2755005,0.06636597,True
0.2085427,0.07879397,1.2755005,0.06649677,True
0.21105528,0.07879397,1.2755005,0.066627026,True
0.21356784,0.07879397,1.2755005,0.066756785,True
0.2160804,0.07879397,1.2755005,0.06688605,True
0.21859296,0.07879397,1.2755005,0.067014806,True
0.22110553,0.07879397,1.2755005,0.06714322,True
0.22361809,0.07879397,1.2755005,0.067263536,True
0.22613065,0.07879397,1.2755005,0.06739004,True
0.22864321,0.07879397,1.2755005,0.06751621,True
0.23115578,0.07879397,1.2755005,0.06764223,True
0.23366834,0.07879397,1.2755005,0.06778012,True
0.2361809,0.07879397,1.2755005,0.0679067,True
0.23869346,0.07879397,1.2755005,0.06802946,True
0.24120602,0.07879397,1.2755005,0.068154626,True
0.2437186,0.07879397,1.2755005,0.068279706,True
0.24623115,0.07879397,1.2755005,0.06840471,True
0.24874371,0.07879397,1.2755005,0.068529576,True
0.2512563,0.07879397,1.2755005,0.068654425,True
0.25376883,0.07879397,1.2755005,0.068779305,True
0.2562814,0.07879397,1.2755005,0.06891515,True
0.25879398,0.07879397,1.2755005,0.06904097,True
0.26130652,0.07879397,1.2755005,0.06916685,True
0.2638191,0.07879397,1.2755005,0.06929273,True
0.26633164,0.07879397,1.2755005,0.06941877,True
0.26884422,0.07879397,1.2755005,0.069544725,True
0.2713568,0.07879397,1.2755005,0.069670916,True
0.27386934,0.07879397,1.2755005,0.06979707,True
0.2763819,0.07879397,1.2755005,0.069923475,True
0.27889448,0.07879397,1.2755005,0.07006251,True
0.28140703,0.07879397,1.2755005,0.07017661,True
0.2839196,0.07879397,1.2755005,0.07031387,True
0.28643215,0.07879397,1.2755005,0.07043981,True
0.28894472,0.07879397,1.2755005,0.07056598,True
0.2914573,0.07879397,1.2755005,0.07069234,True
0.29396984,0.07879397,1.2755005,0.07081263,True
0.2964824,0.07879397,1.2755005,0.07094045,True
0.29899496,0.07879397,1.2755005,0.07106849,True
0.30150753,0.07879397,1.2755005,0.07119685,True
0.3040201,0.07879397,1.2755005,0.071325436,True
0.30653265,0.07879397,1.2755005,0.07145429,True
0.30904523,0.07879397,1.2755005,0.07158348,True
0.3115578,0.07879397,1.2755005,0.07171298,True
0.31407034,0.07879397,1.2755005,0.071838945,True
0.31658292,0.07879397,1.2755005,0.07196828,True
0.31909546,0.07879397,1.2755005,0.07209784,True
0.32160804,0.07879397,1.2755005,0.07222788,True
0.3241206,0.07879397,1.2755005,0.07235819,True
0.32663316,0.07879397,1.2755005,0.0724889,True
0.32914573,0.07879397,1.2755005,0.07261998,True
0.33165827,0.07879397,1.2755005,0.07276043,True
0.33417085,0.07879397,1.2755005,0.07289301,True
0.33668342,0.07879397,1.2755005,0.07303407,True
0.33919597,0.07879397,1.2755005,0.07316661,True
0.34170854,0.07879397,1.2755005,0.073299564,True
0.34422112,0.07879397,1.2755005,0.073432945,True
0.34673366,0.07879397,1.2755005,0.07356674,True
0.34924623,0.07879397,1.2755005,0.07370097,True
0.35175878,0.07879397,1.2755005,0.07383563,True
0.35427135,0.07879397,1.2755005,0.07397078,True
0.35678393,0.07879397,1.2755005,0.07410438,True
0.35929647,0.07879397,1.2755005,0.07424118,True
0.36180905,0.07879397,1.2755005,0.07437844,True
0.3643216,0.07879397,1.2755005,0.07451624,True
0.36683416,0.07879397,1.2755005,0.07465443,True
0.36934674,0.07879397,1.2755005,0.074793175,True
0.37185928,0.07879397,1.2755005,0.07493249,True
0.37437186,0.07879397,1.2755005,0.07507218,True
0.37688443,0.07879397,1.2755005,0.07521242,True
0.37939698,0.07879397,1.2755005,0.075352505,True
0.38190955,0.07879397,1.2755005,0.07549313,True
0.3844221,0.07879397,1.2755005,0.07563425,True
0.38693467,0.07879397,1.2755005,0.075776,True
0.38944724,0.07879397,1.2755005,0.075918265,True
0.3919598,0.07879397,1.2755005,0.07606112,True
0.39447236,0.07879397,1.2755005,0.0762045,True
0.39698493,0.07879397,1.2755005,0.076352604,True
0.39949748,0.07879397,1.2755005,0.076497085,True
0.40201005,0.07879397,1.2755005,0.076642245,True
0.4045226,0.07879397,1.2755005,0.07678794,True
0.40703517,0.07879397,1.2755005,0.07693433,True
0.40954775,0.07879397,1.2755005,0.077081285,True
0.4120603,0.07879397,1.2755005,0.07722886,True
0.41457286,0.07879397,1.2755005,0.07737706,True
0.4170854,0.07879397,1.2755005,0.07753389,True
0.41959798,0.07879397,1.2755005,0.077683344,True
0.42211056,0.07879397,1.2755005,0.07783349,True
0.4246231,0.07879397,1.2755005,0.07798413,True
0.42713568,0.07879397,1.2755005,0.07813553,True
0.42964825,0.07879397,1.2755005,0.07828768,True
0.4321608,0.07879397,1.2755005,0.07844041,True
0.43467337,0.07879397,1.2755005,0.078593776,True
0.4371859,0.07879397,1.2755005,0.07874792,True
0.4396985,0.07879397,1.2755005,0.078902714,True
0.44221106,0.07879397,1.2755005,0.07906568,True
0.4447236,0.07879397,1.2755005,0.079221874,True
0.44723618,0.07879397,1.2755005,0.079378776,True
0.44974872,0.07879397,1.2755005,0.07953646,True
0.4522613,0.07879397,1.2755005,0.07969481,True
0.45477387,0.07879397,1.2755005,0.079853974,True
0.45728642,0.07879397,1.2755005,0.08001383,True
0.459799,0.07879397,1.2755005,0.08017447,True
0.46231157,0.07879397,1.2755005,0.08033583,True
0.4648241,0.07879397,1.2755005,0.080498025,True
0.46733668,0.07879397,1.2755005,0.08066097,True
0.46984923,0.07879397,1.2755005,0.08082472,True
0.4723618,0.07879397,1.2755005,0.08098929,True
0.47487438,0.07879397,1.2755005,0.081154644,True
0.47738692,0.07879397,1.2755005,0.0813278,True
0.4798995,0.07879397,1.2755005,0.08149474,True
0.48241204,0.07879397,1.2755005,0.081662536,True
0.4849246,0.07879397,1.2755005,0.08183115,True
0.4874372,0.07879397,1.2755005,0.08200064,True
0.48994973,0.07879397,1.2755005,0.082170926,True
